year,exporter_code,importer_code,product_code,import_value_kusd,quantity_tons,product_description,exporter_name,exporter_iso3,importer_name,importer_iso3
2023,376,156,848620,1088.0,4.808,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Israel,ISR,China,CHN
2023,380,156,848620,135949.082,399.856,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Italy,ITA,China,CHN
2023,392,156,848620,7495050.072,31099.824,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Japan,JPN,China,CHN
2023,410,156,848620,1118483.485,5657.945,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Rep. of Korea,KOR,China,CHN
2023,440,156,848620,340.768,0.8,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Lithuania,LTU,China,CHN
2023,442,156,848620,0.216,0.05,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Luxembourg,LUX,China,CHN
2023,458,156,848620,1177230.44,1819.386,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Malaysia,MYS,China,CHN
2023,484,156,848620,675.779,0.413,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Mexico,MEX,China,CHN
2023,490,156,848620,906995.058,2808.313,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,"Other Asia, nes",S19,China,CHN
2023,528,156,848620,7091229.767,3769.942,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Netherlands,NLD,China,CHN
2023,608,156,848620,2325.17,365.864,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Philippines,PHL,China,CHN
2023,616,156,848620,981.419,2.55,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Poland,POL,China,CHN
2023,699,156,848620,1.128,0.957,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,India,IND,China,CHN
2023,702,156,848620,4284183.415,5726.966,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Singapore,SGP,China,CHN
2023,704,156,848620,433.861,,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Viet Nam,VNM,China,CHN
2023,705,156,848620,1235.191,5.879,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Slovenia,SVN,China,CHN
2023,752,156,848620,2334.837,6.958,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Sweden,SWE,China,CHN
2023,757,156,848620,109543.73,311.027,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Switzerland,CHE,China,CHN
2023,764,156,848620,1939.608,223.058,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Thailand,THA,China,CHN
2023,784,156,848620,1.361,0.5,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,United Arab Emirates,ARE,China,CHN
2023,792,156,848620,30.0,0.027,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,TÃ¼rkiye,TUR,China,CHN
2023,826,156,848620,241663.172,519.6,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,United Kingdom,GBR,China,CHN
2023,842,156,848620,3096635.542,9523.026,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,USA,USA,China,CHN
2024,32,156,848620,5.511,0.033,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Argentina,ARG,China,CHN
2024,40,156,848620,805763.936,1436.608,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Austria,AUT,China,CHN
2024,56,156,848620,314.323,1.76,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Belgium,BEL,China,CHN
2024,116,156,848620,220.0,30.15,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Cambodia,KHM,China,CHN
2024,124,156,848620,6524.873,17.474,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Canada,CAN,China,CHN
2024,203,156,848620,2792.679,3.935,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Czechia,CZE,China,CHN
2024,246,156,848620,23530.854,69.841,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Finland,FIN,China,CHN
2024,251,156,848620,37218.957,109.805,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,France,FRA,China,CHN
2024,276,156,848620,400828.764,1302.107,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Germany,DEU,China,CHN
2024,344,156,848620,4750.441,16.443,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,"China, Hong Kong SAR",HKG,China,CHN
2024,348,156,848620,328.818,10.332,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Hungary,HUN,China,CHN
2024,360,156,848620,0.122,0.005,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Indonesia,IDN,China,CHN
2024,372,156,848620,565.78,2.912,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Ireland,IRL,China,CHN
2024,376,156,848620,2014.131,4.52,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Israel,ISR,China,CHN
2024,380,156,848620,53681.595,181.671,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Italy,ITA,China,CHN
2024,392,156,848620,9781618.502,34631.01,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Japan,JPN,China,CHN
2024,410,156,848620,1523021.892,5530.054,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Rep. of Korea,KOR,China,CHN
2024,440,156,848620,357.474,1.1,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Lithuania,LTU,China,CHN
2024,458,156,848620,1181922.225,1490.179,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Malaysia,MYS,China,CHN
2024,484,156,848620,451.174,0.322,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Mexico,MEX,China,CHN
2024,490,156,848620,1134781.523,3181.542,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,"Other Asia, nes",S19,China,CHN
2024,528,156,848620,9565396.506,4804.394,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Netherlands,NLD,China,CHN
2024,608,156,848620,68.358,4.611,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Philippines,PHL,China,CHN
2024,643,156,848620,604.445,0.507,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Russian Federation,RUS,China,CHN
2024,699,156,848620,111.498,0.354,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,India,IND,China,CHN
2024,702,156,848620,5006415.985,6636.665,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Singapore,SGP,China,CHN
2024,704,156,848620,1.0,0.014,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Viet Nam,VNM,China,CHN
2024,705,156,848620,385.661,0.343,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Slovenia,SVN,China,CHN
2024,752,156,848620,1226.421,6.037,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Sweden,SWE,China,CHN
2024,757,156,848620,56382.448,152.747,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Switzerland,CHE,China,CHN
2024,764,156,848620,1272.091,98.95,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,Thailand,THA,China,CHN
2024,826,156,848620,234703.113,536.377,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,United Kingdom,GBR,China,CHN
2024,842,156,848620,3269549.747,11343.775,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,USA,USA,China,CHN
