exporter_code,year,exporter_name,exporter_iso3,import_value_kusd,quantity_tons,importer_code,importer_name,importer_iso3,product_code,product_description,US,Post2018,US_Post2018,ln_import_value,asinh_import_value
348,2012,Hungary,HUN,2662.328,0.247,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.887331747587076,8.580103422822855
348,2013,Hungary,HUN,2730.061,16.009,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.912445457364865,8.605226446354154
348,2014,Hungary,HUN,659.04,3.725,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.492300439244604,7.183931986841485
348,2015,Hungary,HUN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
348,2016,Hungary,HUN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
348,2017,Hungary,HUN,1297.675,5.99,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.169099792911511,7.861476809723873
348,2018,Hungary,HUN,152.329,0.617,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.03258593954612,5.71920060976462
348,2019,Hungary,HUN,647.575,6.6,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.474777648572848,7.166382393697064
348,2020,Hungary,HUN,612.935,3.6,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.419889059351057,7.111406740427688
348,2021,Hungary,HUN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
348,2022,Hungary,HUN,169.296,1.582,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.137538099430377,5.824804565220832
348,2023,Hungary,HUN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
348,2024,Hungary,HUN,328.818,10.332,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.798540987168589,6.488653898979412
360,2008,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
360,2009,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
360,2010,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
360,2011,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
360,2012,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
360,2013,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
360,2014,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
360,2015,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
360,2016,Indonesia,IDN,481.979,3.044,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.179973174446496,6.871048801372118
360,2017,Indonesia,IDN,0.135,0.026,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.126632650933366,0.13459326448877432
360,2018,Indonesia,IDN,1.378,0.014,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.8662597982685901,1.1251279332181747
360,2019,Indonesia,IDN,0.015,0.006,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.014888612493750559,0.014999437556945498
360,2020,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
360,2021,Indonesia,IDN,0.057,0.001,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.055434706888100524,0.056969179539824576
360,2022,Indonesia,IDN,1.071,0.084,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.728031582413447,0.9306978380493819
360,2023,Indonesia,IDN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
360,2024,Indonesia,IDN,0.122,0.005,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.11511280710050448,0.12169936791919654
364,2008,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2009,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2010,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2011,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2012,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2013,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2014,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2015,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2016,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
364,2017,Iran,IRN,10.6,0.049,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,2.451005098112319,3.0562187834035215
364,2018,Iran,IRN,21.52,0.087,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,3.1144038032714896,3.7626693073398143
364,2019,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
364,2020,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
364,2021,Iran,IRN,10.56,0.028,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,2.4475508632442313,3.0524548361627066
364,2022,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
364,2023,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
364,2024,Iran,IRN,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
372,2008,Ireland,IRL,1359.432,4.576,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.215557575349775,7.907969560269701
372,2009,Ireland,IRL,1645.07,34.948,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.406145907671757,8.098685488424104
372,2010,Ireland,IRL,728.206,13.464,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.591956270965939,7.283731627207153
372,2011,Ireland,IRL,4031.054,70.874,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,8.302031202518664,8.994930355152178
372,2012,Ireland,IRL,79.492,13.904,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,4.388157800604122,5.068843129237671
372,2013,Ireland,IRL,41.624,0.523,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,3.752417474917924,4.421968368691834
